sector,year,capital_expenditures,compensation_employees,employment,exports_by_parent_to_affiliates,exports_by_parent_to_other,imports_by_parent_to_affiliates,imports_by_parent_to_other,liabilities,net_income,owners_equity,rd_expenditures,total_assets,total_sales,value_added,CI,TGasset,TGequity,PT,Rem,TP
  Paper,2015,4632.0,21961.0,212600.0,5922.0,6027.0,4309.0,1422.0,100314.0,9204.0,50452.0,1870.0,150767.0,100821.0,38213.0,62608.0,0.06104784203439745,0.182430825338936,0.17974129821260584,0.00860810598933835,0.4191065980601976
  Paper,2016,4489.0,19371.0,182400.0,5825.0,5838.0,4521.0,1321.0,103806.0,9112.0,46212.0,1878.0,150018.0,90366.0,33170.0,57196.0,0.06073937794131371,0.19717822210681207,0.18185307017543859,0.008850054824561403,0.4703938877703784
  Paper,2017,4211.0,19316.0,221500.0,6075.0,6183.0,4524.0,2912.0,98098.0,11436.0,53310.0,1992.0,151408.0,95110.0,30575.0,64535.0,0.07553101553418577,0.214518851997749,0.13803611738148985,0.0072671181339352894,0.5920480430731
  Paper,2018,4421.0,19074.0,188100.0,6294.0,6295.0,4747.0,2816.0,98594.0,13487.0,50546.0,1836.0,149140.0,99195.0,33324.0,65871.0,0.09043180903848733,0.266826257270605,0.17716108452950557,0.008450292397660819,0.7070881828667296
  Paper,2019,4654.0,20705.0,207500.0,6055.0,5870.0,4143.0,2764.0,115005.0,10241.0,50140.0,1990.0,165145.0,95076.0,30162.0,64914.0,0.062012171122347026,0.2042481053051456,0.14535903614457832,0.008315261044176707,0.49461482733639217
  Petroleum and coal products,2009,40042.0,38394.0,318300.0,8486.0,23965.0,37972.0,129462.0,426571.0,41863.0,418826.0,2924.0,845397.0,753201.0,108893.0,644308.0,0.04951874681362721,0.09995320252324354,0.34210807414388944,0.010051837888784167,1.0903526592696775
  Petroleum and coal products,2010,43686.0,37897.0,295300.0,12485.0,,47534.0,162367.0,456015.0,62723.0,481730.0,3249.0,937745.0,925014.0,135324.0,789690.0,0.06688705351668098,0.1302036410437382,0.4582593972231629,0.010694491477593408,1.6550914320394754
  Petroleum and coal products,2011,47545.0,39023.0,282900.0,21045.0,,75670.0,189543.0,489399.0,101687.0,507424.0,2967.0,996822.0,1180740.0,181872.0,998868.0,0.10201119156679929,0.20039848331966956,0.6428844114528102,0.011494933427595146,2.6058222074161392
  Petroleum and coal products,2012,63472.0,42292.0,281500.0,18921.0,,70516.0,192882.0,506568.0,98008.0,564051.0,2988.0,1070619.0,1146587.0,162130.0,984457.0,0.09154330345342274,0.17375733754571837,0.5759502664298402,0.012519834221432801,2.3174122765534855
  Petroleum and coal products,2013,60472.0,43163.0,276700.0,15479.0,,55743.0,178027.0,529886.0,84858.0,607162.0,3113.0,1137048.0,1086150.0,147806.0,938344.0,0.07463009477172468,0.1397617110425224,0.5341741958800145,0.012999337429225396,1.9659893890600746
  Petroleum and coal products,2014,63409.0,42839.0,280500.0,20586.0,60690.0,59590.0,128536.0,535093.0,81653.0,605331.0,2866.0,1140425.0,1048411.0,160918.0,887493.0,0.0715987460815047,0.13488983713042946,0.5736827094474153,0.012726975638740345,1.9060435584397395
  Petroleum and coal products,2015,50801.0,43809.0,270300.0,16628.0,44708.0,32909.0,79849.0,520878.0,18182.0,581095.0,2751.0,1101973.0,674784.0,130946.0,543838.0,0.01649949681162787,0.03128920400278784,0.4844469108398076,0.0135062893081761,0.4150288753452487
  Petroleum and coal products,2016,26220.0,43277.0,268800.0,15066.0,39884.0,27253.0,67884.0,541899.0,7945.0,582181.0,2746.0,1124080.0,582006.0,113738.0,468268.0,0.007068002277417978,0.013646958591915573,0.4231324404761905,0.01341672867063492,0.18358481410448968
  Petroleum and coal products,2017,21904.0,40931.0,302700.0,19045.0,30485.0,28055.0,66446.0,451744.0,49754.0,591851.0,2559.0,1043595.0,656694.0,120272.0,536422.0,0.04767558296082292,0.084065077190036,0.39733069045259334,0.011268307455126088,1.2155578901077424
  Petroleum and coal products,2018,31136.0,38777.0,277500.0,28419.0,32546.0,34586.0,72269.0,447517.0,68440.0,623190.0,1971.0,1070706.0,746069.0,150115.0,595954.0,0.06392044127893184,0.10982204464128115,0.5409549549549549,0.011644744744744745,1.7649637671815768
  Petroleum and coal products,2019,41749.0,38779.0,262600.0,27696.0,33215.0,37485.0,60426.0,536733.0,38187.0,608542.0,2230.0,1145276.0,736506.0,114599.0,621907.0,0.033343054425308834,0.06275162601759615,0.4364013709063214,0.012306105610561056,0.9847340055184507
  Petroleum and petroleum products,2009,5612.0,2227.0,24900.0,676.0,6420.0,,,27791.0,948.0,15444.0,,43236.0,84292.0,5892.0,78400.0,0.02192617263391618,0.061383061383061384,0.23662650602409638,0.007453145917001338,0.42568477772788504
  Petroleum and petroleum products,2010,5973.0,2356.0,25300.0,604.0,6503.0,,,32107.0,1064.0,17726.0,,49832.0,87558.0,5179.0,82379.0,0.02135174185262482,0.06002482229493399,0.20470355731225295,0.007760210803689064,0.45161290322580644
  Petroleum and petroleum products,2011,7533.0,2649.0,26800.0,641.0,7419.0,,4081.0,41670.0,2348.0,22472.0,,64142.0,106475.0,7641.0,98834.0,0.03660627981665679,0.10448558205767176,0.28511194029850745,0.008236940298507462,0.8863722159305398
  Petroleum and petroleum products,2012,7433.0,2865.0,28300.0,838.0,8902.0,,3520.0,38963.0,854.0,26348.0,,65311.0,114985.0,8139.0,106846.0,0.01307589839383871,0.032412327311370885,0.2875971731448763,0.008436395759717314,0.29808027923211167
  Petroleum and petroleum products,2013,7798.0,2962.0,29500.0,612.0,7877.0,,3110.0,44464.0,1041.0,26603.0,,71067.0,115283.0,8091.0,107192.0,0.014648148929883068,0.039130925083637184,0.27427118644067794,0.00836723163841808,0.3514517218095881
  Petroleum and petroleum products,2014,3801.0,2706.0,27700.0,481.0,8692.0,612.0,9377.0,43922.0,2152.0,28674.0,,72596.0,139742.0,9972.0,129770.0,0.02964350652928536,0.07505056845923136,0.36,0.008140794223826716,0.795269770879527
  Petroleum and petroleum products,2015,8456.0,3350.0,33200.0,498.0,8739.0,645.0,10263.0,76806.0,4558.0,40196.0,,117002.0,139552.0,13347.0,126205.0,0.03895659903249517,0.11339436759876605,0.40201807228915665,0.008408634538152611,1.3605970149253732
  Petroleum and petroleum products,2016,7696.0,3280.0,34800.0,421.0,9072.0,624.0,10539.0,81258.0,4054.0,42744.0,,124002.0,135174.0,13126.0,122048.0,0.032693021080305154,0.09484372075612951,0.377183908045977,0.007854406130268199,1.2359756097560977
  Petroleum and petroleum products,2017,16847.0,8286.0,55500.0,856.0,18774.0,762.0,23260.0,202789.0,3174.0,118703.0,,321492.0,303487.0,31300.0,272187.0,0.009872718450225823,0.02673900406897888,0.563963963963964,0.012441441441441442,0.38305575669804487
  Petroleum and petroleum products,2018,16922.0,8005.0,56800.0,1904.0,33729.0,737.0,30048.0,198789.0,6864.0,126241.0,283.0,325030.0,412740.0,34746.0,377994.0,0.021118050641479248,0.05437219286919463,0.6117253521126761,0.011744424882629107,0.8574640849469082
  Petroleum and petroleum products,2019,14487.0,7963.0,57800.0,712.0,35124.0,780.0,32123.0,190833.0,4170.0,119136.0,286.0,309968.0,412107.0,31489.0,380618.0,0.013453001600165179,0.03500201450443191,0.5447923875432525,0.011480680507497116,0.5236719829210097
  Plastics and rubber products,2009,2321.0,17015.0,276200.0,3263.0,,2748.0,,66164.0,2363.0,30922.0,1109.0,97086.0,79686.0,24001.0,55685.0,0.024339245617287765,0.07641808421188798,0.08689717595944968,0.005133659184166063,0.13887746106376728
  Plastics and rubber products,2010,2526.0,17533.0,276600.0,4228.0,,3746.0,,71659.0,4496.0,32766.0,1249.0,104425.0,91899.0,27833.0,64066.0,0.04305482403638975,0.13721540621375816,0.10062545191612436,0.005282296939021451,0.2564307306222552
  Plastics and rubber products,2011,2657.0,16391.0,280000.0,5004.0,,4544.0,8909.0,63450.0,5848.0,27393.0,1154.0,90843.0,93902.0,25840.0,68062.0,0.06437480047994892,0.21348519694812543,0.09228571428571429,0.00487827380952381,0.35678116039289853
  Plastics and rubber products,2012,3800.0,18545.0,297800.0,5062.0,,4751.0,8436.0,82687.0,4779.0,27932.0,1255.0,110619.0,102536.0,31339.0,71197.0,0.043202343177935074,0.1710940856365459,0.10523505708529214,0.0051894448175509285,0.2576974925856026
  Plastics and rubber products,2013,3471.0,16811.0,270100.0,3848.0,,4336.0,4067.0,80613.0,4907.0,28271.0,1018.0,108884.0,88700.0,28083.0,60617.0,0.04506630909959223,0.17357008949099784,0.10397260273972603,0.005186659262001728,0.29189221343168165
  Plastics and rubber products,2014,4729.0,19645.0,323300.0,3884.0,6678.0,3906.0,4879.0,101775.0,10613.0,42083.0,1445.0,143859.0,106808.0,35412.0,71396.0,0.07377362556392023,0.25219209657106195,0.10953294154036498,0.005063666357356428,0.5402392466276407
  Plastics and rubber products,2015,4395.0,20729.0,315000.0,3999.0,5365.0,3485.0,4940.0,105410.0,5420.0,43949.0,1421.0,149359.0,98665.0,37742.0,60923.0,0.03628840578739815,0.12332476279323762,0.11981587301587301,0.005483862433862434,0.2614694389502629
  Plastics and rubber products,2016,4301.0,20167.0,312700.0,3776.0,4503.0,3630.0,4419.0,105756.0,8601.0,44137.0,1482.0,149894.0,94116.0,37121.0,56995.0,0.05738054892123767,0.19487051679996376,0.11871122481611769,0.0053744270333653124,0.42648881836663854
  Plastics and rubber products,2017,4930.0,19336.0,304700.0,4231.0,4810.0,3390.0,4522.0,98675.0,8116.0,41016.0,1516.0,139691.0,101838.0,35074.0,66764.0,0.05809966282724012,0.19787400039009168,0.11510994420741713,0.005288261678153375,0.4197352089366984
  Plastics and rubber products,2018,5106.0,19110.0,309900.0,4435.0,5329.0,3747.0,4433.0,98243.0,9300.0,41418.0,1603.0,139661.0,106185.0,34587.0,71598.0,0.06658981390653082,0.2245400550485296,0.11160696999031945,0.005138754436915134,0.48665620094191525
  Plastics and rubber products,2019,5458.0,19904.0,339200.0,4650.0,4541.0,4239.0,3913.0,106174.0,8122.0,46437.0,1408.0,152611.0,106336.0,33087.0,73249.0,0.05322027901003204,0.17490363287895427,0.0975442216981132,0.0048899371069182395,0.40805868167202575
  Primary and fabricated metals,2009,4316.0,28380.0,363900.0,4575.0,12552.0,4055.0,4905.0,121296.0,-4789.0,80327.0,1217.0,201623.0,141813.0,32287.0,109526.0,-0.023752250487295595,-0.05961880812180213,0.08872492442978841,0.006499038197306953,-0.16874559548978155
  Primary and fabricated metals,2010,6285.0,30760.0,389500.0,4907.0,13704.0,4650.0,6385.0,131303.0,5542.0,88326.0,1224.0,219629.0,168303.0,46985.0,121318.0,0.025233461883448906,0.06274483164640084,0.12062901155327342,0.006581086863500215,0.18016905071521455
  Primary and fabricated metals,2011,6314.0,33620.0,426500.0,6076.0,16461.0,6263.0,,152887.0,7161.0,87154.0,1260.0,240042.0,193530.0,53327.0,140203.0,0.029832279351113555,0.08216490350414209,0.12503399765533413,0.006568972254787027,0.21299821534800714
  Primary and fabricated metals,2012,7811.0,32858.0,401600.0,6203.0,,5858.0,,139178.0,5044.0,95637.0,1341.0,234815.0,194122.0,48398.0,145724.0,0.021480740157144986,0.052741093928082225,0.12051294820717132,0.006818144090305445,0.15350903889463755
  Primary and fabricated metals,2013,7100.0,31952.0,378400.0,5268.0,,4243.0,8710.0,134672.0,1431.0,92047.0,1164.0,226719.0,184417.0,44217.0,140200.0,0.00631177801595808,0.015546405640596651,0.11685253699788584,0.007036645525017618,0.04478592889334001
  Primary and fabricated metals,2014,6433.0,37790.0,462900.0,5387.0,19660.0,4841.0,10726.0,154325.0,6407.0,99732.0,1333.0,254057.0,218272.0,57952.0,160320.0,0.025218750123003893,0.06424216901295472,0.12519334629509613,0.0068031252250306045,0.16954220693305108
  Primary and fabricated metals,2015,6355.0,35868.0,452500.0,5805.0,15205.0,6081.0,9028.0,163743.0,2688.0,89637.0,1313.0,253381.0,185565.0,49924.0,135641.0,0.010608530237073813,0.029987616720773786,0.1103292817679558,0.006605524861878453,0.07494145199063232
  Primary and fabricated metals,2016,7361.0,33728.0,435100.0,4304.0,15090.0,4834.0,5927.0,146113.0,4280.0,84163.0,1195.0,230276.0,174297.0,49353.0,124944.0,0.018586391981795757,0.050853700557251996,0.11342909675936566,0.006459817666436835,0.12689753320683111
  Primary and fabricated metals,2017,7095.0,35147.0,437800.0,4587.0,14199.0,5435.0,6859.0,157741.0,9016.0,94253.0,1226.0,251994.0,191159.0,49435.0,141724.0,0.0357786296499123,0.09565743265466352,0.11291685701233439,0.006690079183797777,0.25652260505875324
  Primary and fabricated metals,2018,7826.0,40155.0,477900.0,6190.0,15944.0,7265.0,7932.0,165529.0,14170.0,101557.0,1286.0,267086.0,215629.0,62571.0,153058.0,0.05305407247103929,0.13952755595379934,0.1309290646578782,0.007001987863569784,0.35288258000249034
  Primary and fabricated metals,2019,8027.0,40088.0,470000.0,5954.0,14908.0,6694.0,6889.0,159313.0,10644.0,101751.0,1247.0,261064.0,208946.0,61008.0,147938.0,0.04077161155885147,0.10460830851785241,0.12980425531914894,0.007107801418439716,0.2655158650967871
  Printing and related support activities,2009,448.0,7488.0,105000.0,108.0,167.0,139.0,125.0,20164.0,424.0,5789.0,133.0,25953.0,25056.0,10157.0,14899.0,0.016337224983624245,0.07324235619277941,0.09673333333333334,0.005942857142857143,0.056623931623931624
  Printing and related support activities,2010,553.0,6513.0,106400.0,75.0,152.0,39.0,96.0,20069.0,1501.0,8300.0,74.0,28369.0,24959.0,11203.0,13756.0,0.05290986640346858,0.18084337349397592,0.10529135338345864,0.005101033834586466,0.23046215261784125
  Printing and related support activities,2011,613.0,6623.0,105700.0,55.0,166.0,44.0,106.0,20925.0,1284.0,8526.0,79.0,29451.0,27107.0,11655.0,15452.0,0.043597840480798615,0.1505981703026038,0.11026490066225166,0.00522153894670451,0.19386984750113243
  Printing and related support activities,2012,616.0,6436.0,101500.0,56.0,169.0,44.0,108.0,21279.0,1323.0,8653.0,77.0,29932.0,26399.0,11138.0,15261.0,0.04420018709073901,0.15289494972841788,0.10973399014778325,0.005284072249589491,0.20556246115599752
  Printing and related support activities,2013,487.0,6734.0,107500.0,85.0,163.0,139.0,105.0,20941.0,1210.0,6553.0,74.0,27494.0,24829.0,11102.0,13727.0,0.04400960209500255,0.18464825270868304,0.10327441860465117,0.00522015503875969,0.1796851796851797
  Printing and related support activities,2014,541.0,5755.0,105500.0,106.0,505.0,,,15410.0,298.0,4283.0,67.0,19693.0,23878.0,7982.0,15896.0,0.015132280505763469,0.06957739901937894,0.07565876777251185,0.004545813586097946,0.05178105994787142
  Printing and related support activities,2015,1147.0,7559.0,124100.0,270.0,972.0,194.0,182.0,25465.0,-419.0,2432.0,165.0,27897.0,28974.0,10394.0,18580.0,-0.015019536150840592,-0.17228618421052633,0.08375503626107977,0.005075879666935267,-0.05543061251488292
  Printing and related support activities,2016,1255.0,7131.0,108500.0,242.0,953.0,176.0,113.0,24827.0,29.0,1257.0,128.0,26083.0,24751.0,9758.0,14993.0,0.0011118352950197446,0.023070803500397773,0.08993548387096774,0.005476958525345622,0.004066750806338522
  Printing and related support activities,2017,1485.0,7780.0,110200.0,374.0,1138.0,190.0,179.0,27561.0,558.0,1144.0,169.0,28704.0,26745.0,10678.0,16067.0,0.01943979933110368,0.48776223776223776,0.09689655172413793,0.005883242589231699,0.07172236503856042
  Printing and related support activities,2018,1453.0,7296.0,107700.0,406.0,1250.0,240.0,174.0,28088.0,830.0,1443.0,158.0,29531.0,27222.0,10419.0,16803.0,0.02810605804070299,0.5751905751905751,0.09674094707520892,0.005645311049210771,0.1137609649122807
  Printing and related support activities,2019,1167.0,7785.0,108500.0,375.0,1137.0,57.0,260.0,28003.0,200.0,2284.0,203.0,30287.0,27100.0,9914.0,17186.0,0.006603493247928154,0.08756567425569177,0.09137327188940092,0.005979262672811059,0.02569043031470777
  Professional and commercial equipment and supplies,2009,872.0,8304.0,103200.0,1067.0,1694.0,518.0,16061.0,36160.0,-640.0,21456.0,1173.0,57616.0,66658.0,9940.0,56718.0,-0.011108025548458762,-0.02982848620432513,0.09631782945736433,0.0067054263565891475,-0.07707129094412331
  Professional and commercial equipment and supplies,2010,977.0,9296.0,109000.0,869.0,1778.0,614.0,,41271.0,1595.0,25672.0,1638.0,66944.0,76496.0,13041.0,63455.0,0.02382588432122371,0.06212994702399501,0.11964220183486239,0.007107033639143731,0.17157917383820998
  Professional and commercial equipment and supplies,2011,1299.0,9636.0,108300.0,936.0,1954.0,543.0,18204.0,41374.0,1530.0,26666.0,1915.0,68040.0,81998.0,14063.0,67935.0,0.022486772486772486,0.05737643441086027,0.1298522622345337,0.007414589104339796,0.15877957658779576
  Professional and commercial equipment and supplies,2012,1273.0,10544.0,111100.0,1056.0,2121.0,623.0,18363.0,41444.0,2077.0,28043.0,1936.0,69488.0,83156.0,15317.0,67839.0,0.02989005295878425,0.07406482901258782,0.13786678667866786,0.007908790879087909,0.19698406676783003
  Professional and commercial equipment and supplies,2013,1044.0,11494.0,122200.0,1344.0,2235.0,719.0,18004.0,46676.0,2731.0,29837.0,2086.0,76513.0,86561.0,17608.0,68953.0,0.03569328088037327,0.09153064986426249,0.14409165302782323,0.00783824331696672,0.2376022272489995
  Professional and commercial equipment and supplies,2014,1200.0,12594.0,143300.0,1702.0,2734.0,592.0,15793.0,49513.0,2844.0,31274.0,2011.0,80786.0,106434.0,18404.0,88030.0,0.03520411952566039,0.09093815949350899,0.12842986741102583,0.007323796231681786,0.22582181991424488
  Professional and commercial equipment and supplies,2015,1242.0,13479.0,148600.0,1301.0,2848.0,718.0,16190.0,50037.0,2141.0,31103.0,2329.0,81140.0,107712.0,17827.0,89885.0,0.026386492482129653,0.06883580362022956,0.11996635262449529,0.007558882907133244,0.1588396765338675
  Professional and commercial equipment and supplies,2016,1506.0,13855.0,149500.0,1732.0,2997.0,867.0,16005.0,53597.0,2083.0,27586.0,1953.0,81183.0,116661.0,18142.0,98519.0,0.025658081125358757,0.0755093163198724,0.12135117056856187,0.007722965440356745,0.15034283652111152
  Professional and commercial equipment and supplies,2017,1333.0,14398.0,157500.0,1754.0,3206.0,718.0,16093.0,62900.0,2291.0,30226.0,1871.0,93126.0,122816.0,18616.0,104200.0,0.024601078109228357,0.07579567259974856,0.1181968253968254,0.007617989417989419,0.15911932212807334
  Professional and commercial equipment and supplies,2018,1546.0,14210.0,161100.0,2372.0,3416.0,713.0,15393.0,64516.0,289.0,38480.0,1905.0,102997.0,135861.0,17872.0,117989.0,0.0028059069681641213,0.007510395010395011,0.11093730602110491,0.007350506931512519,0.020337790288529205
  Professional and commercial equipment and supplies,2019,1192.0,12257.0,146900.0,2158.0,2799.0,546.0,9934.0,54155.0,2284.0,34551.0,732.0,88706.0,122927.0,15233.0,107694.0,0.02574797646156968,0.06610517785302886,0.10369639210347174,0.006953142727479011,0.18634249816431428
  Publishing industries,2009,5199.0,39615.0,363100.0,,,55.0,,139555.0,11814.0,110767.0,14456.0,250322.0,131205.0,58165.0,73040.0,0.047195212566214714,0.10665631460633582,0.16019003029468465,0.009091847975764253,0.2982203710715638
  Publishing industries,2010,4124.0,40119.0,352600.0,258.0,2799.0,,,120610.0,29285.0,123184.0,14713.0,243794.0,137112.0,72406.0,64706.0,0.1201219061994963,0.23773379659696064,0.20534883720930233,0.00948170731707317,0.7299533886687106
  Publishing industries,2011,4411.0,42181.0,367300.0,675.0,3229.0,,,119043.0,34694.0,141679.0,15188.0,260723.0,149939.0,78921.0,71018.0,0.13306842894566265,0.24487750478193662,0.21486795534985026,0.009570060804065705,0.8225030226879401
  Publishing industries,2012,4916.0,44129.0,365100.0,769.0,3477.0,,2455.0,122660.0,30618.0,159730.0,16261.0,282390.0,158466.0,81872.0,76594.0,0.10842451928184425,0.19168597007450072,0.22424541221583127,0.010072354606044007,0.6938294545536948
  Publishing industries,2013,6213.0,45122.0,373300.0,863.0,3449.0,534.0,,122026.0,34181.0,191043.0,17000.0,313069.0,163913.0,86514.0,77399.0,0.10918040431981448,0.17891783525174962,0.23175462094829896,0.010072774354853112,0.7575240459199504
  Publishing industries,2014,5990.0,49807.0,433700.0,,3338.0,,,154355.0,35358.0,215981.0,18546.0,370336.0,175499.0,82717.0,92782.0,0.09547546012269939,0.16370884475949274,0.19072400276688956,0.009570171393436322,0.7099002148292408
  Publishing industries,2015,7335.0,54043.0,450100.0,1425.0,2663.0,,,197167.0,23182.0,220376.0,18954.0,417544.0,178708.0,87547.0,91161.0,0.0555198973042362,0.10519294297019639,0.19450566540768718,0.010005739465304007,0.42895472124049366
  Publishing industries,2016,8846.0,54698.0,449100.0,1563.0,2479.0,,,226941.0,29844.0,227935.0,20015.0,454877.0,183135.0,91242.0,91893.0,0.06560894483563688,0.13093206396560422,0.20316633266533066,0.010149558376011282,0.5456140992358038
  Publishing industries,2017,8128.0,58151.0,459500.0,1779.0,2494.0,370.0,3501.0,284672.0,31948.0,229135.0,20811.0,513807.0,189629.0,69486.0,120143.0,0.06217898938706557,0.13942872105963733,0.1512208922742111,0.010546064562930722,0.5493972588605527
  Publishing industries,2018,9226.0,62911.0,491200.0,1712.0,2805.0,399.0,4079.0,304284.0,31429.0,246378.0,24957.0,550662.0,206559.0,89313.0,117246.0,0.05707493889173395,0.12756414939645586,0.18182614006514658,0.010673011672095549,0.4995787700084246
  Publishing industries,2019,10653.0,65319.0,500700.0,,,594.0,3949.0,322247.0,50208.0,313264.0,27013.0,635511.0,211780.0,105748.0,106032.0,0.07900413997554724,0.16027376270493895,0.21120031955262633,0.010871280207709208,0.7686584301658017
  Real estate and rental and leasing,2009,22150.0,16013.0,230000.0,99.0,,385.0,,122529.0,-2765.0,72043.0,,194572.0,64186.0,34487.0,29699.0,-0.01421067779536624,-0.03837985647460544,0.14994347826086957,0.005801811594202898,-0.17267220383438456
  Real estate and rental and leasing,2010,22525.0,15846.0,210800.0,103.0,,,,128979.0,2948.0,66327.0,,195306.0,65351.0,35073.0,30278.0,0.015094262337050577,0.04444645468662837,0.16638045540796964,0.006264231499051233,0.1860406411712735
  Real estate and rental and leasing,2011,24361.0,17532.0,210600.0,104.0,,,,131183.0,6855.0,73142.0,,204325.0,70112.0,40190.0,29922.0,0.033549492230515114,0.09372180142736047,0.19083570750237416,0.006937321937321938,0.3909993155373032
  Real estate and rental and leasing,2012,27850.0,19912.0,235100.0,170.0,,,,151303.0,10009.0,79391.0,,230695.0,74663.0,45789.0,28874.0,0.04338628925637747,0.12607222481137662,0.19476393024245003,0.0070579895080107756,0.5026617115307352
  Real estate and rental and leasing,2013,28397.0,21437.0,236600.0,,,,,158389.0,15162.0,103021.0,,261411.0,78928.0,48710.0,30218.0,0.05800061971378404,0.14717387717067393,0.2058748943364328,0.007550366300366301,0.7072818024910202
  Real estate and rental and leasing,2014,33649.0,26587.0,297700.0,,215.0,,,232771.0,19560.0,170609.0,,403380.0,106483.0,61896.0,44587.0,0.04849025732559869,0.11464811352273327,0.2079140073899899,0.007442335684693764,0.7356978974686877
  Real estate and rental and leasing,2015,39170.0,29126.0,321400.0,,248.0,,,276074.0,19383.0,172385.0,,448459.0,112392.0,67582.0,44810.0,0.043221342419262405,0.11244017750964411,0.21027380211574362,0.00755185646131508,0.6654878802444552
  Real estate and rental and leasing,2016,36357.0,31942.0,354000.0,179.0,168.0,,,287168.0,19330.0,177325.0,,464493.0,119183.0,69938.0,49245.0,0.04161526653792415,0.10900888199633442,0.19756497175141244,0.0075193032015065915,0.6051593513242752
  Real estate and rental and leasing,2017,33453.0,32750.0,358700.0,,48.0,,,298494.0,14474.0,185432.0,,483926.0,128929.0,64688.0,64241.0,0.029909531622603455,0.07805556753958325,0.18034011708948983,0.007608493634420593,0.44195419847328243
  Real estate and rental and leasing,2018,34256.0,31472.0,362300.0,,,,,300582.0,17613.0,186973.0,,487556.0,142189.0,65214.0,76975.0,0.036125081016334534,0.0942007669556567,0.18,0.007238936424694084,0.5596403152008135
  Real estate and rental and leasing,2019,36315.0,33730.0,393900.0,,,74.0,,305119.0,23292.0,181241.0,,486359.0,148572.0,77070.0,71502.0,0.0478905499846821,0.12851396759011482,0.19565879664889566,0.007135905898282137,0.6905425437296175
"  Textiles, apparel, and leather products",2009,348.0,4252.0,87300.0,910.0,769.0,1423.0,2846.0,14585.0,235.0,8357.0,182.0,22942.0,21371.0,5523.0,15848.0,0.010243222038183245,0.02812013880579155,0.06326460481099656,0.0040588010691103476,0.05526810912511759
"  Textiles, apparel, and leather products",2010,428.0,4655.0,94500.0,806.0,1145.0,1813.0,3747.0,16697.0,961.0,10446.0,216.0,27143.0,23454.0,7336.0,16118.0,0.035405076815385184,0.09199693662645989,0.07762962962962963,0.004104938271604938,0.20644468313641245
"  Textiles, apparel, and leather products",2011,660.0,4526.0,96300.0,750.0,1321.0,2632.0,3655.0,16745.0,1124.0,11273.0,203.0,28018.0,25326.0,6931.0,18395.0,0.04011706759940038,0.09970726514681097,0.0719730010384216,0.0039165801315334025,0.2483429076447194
"  Textiles, apparel, and leather products",2012,507.0,4452.0,93400.0,1049.0,1148.0,2379.0,,15996.0,1311.0,12769.0,203.0,28765.0,25489.0,6908.0,18581.0,0.04557622110203372,0.10267053019030464,0.07396145610278372,0.003972162740899358,0.2944743935309973
"  Textiles, apparel, and leather products",2013,509.0,4864.0,92100.0,1064.0,906.0,2544.0,3720.0,17870.0,1185.0,14582.0,197.0,32452.0,27507.0,8055.0,19452.0,0.036515469000369775,0.08126457276093814,0.08745928338762216,0.004401013391241404,0.24362664473684212
"  Textiles, apparel, and leather products",2014,1569.0,7106.0,160100.0,1524.0,2770.0,4066.0,5161.0,22090.0,2192.0,19727.0,203.0,41817.0,39612.0,10753.0,28859.0,0.05241887270727216,0.11111674354944999,0.06716427232979388,0.003698729960441391,0.30847171404446944
"  Textiles, apparel, and leather products",2015,1583.0,6854.0,156100.0,1235.0,2493.0,3576.0,4902.0,18449.0,4912.0,19923.0,198.0,38372.0,34945.0,12494.0,22451.0,0.1280100072969874,0.24654921447573155,0.08003843689942344,0.0036589792867819776,0.7166618033265246
"  Textiles, apparel, and leather products",2016,1607.0,7667.0,177900.0,1305.0,2718.0,5429.0,5869.0,20300.0,2883.0,21858.0,203.0,42158.0,39376.0,12016.0,27360.0,0.06838559703970777,0.13189678836124075,0.06754356379988757,0.003591437136968334,0.3760271292552498
"  Textiles, apparel, and leather products",2017,1704.0,8017.0,174300.0,1341.0,2796.0,5190.0,6271.0,21135.0,1227.0,22642.0,211.0,43778.0,38121.0,7467.0,30654.0,0.028027776508748686,0.05419132585460648,0.042839931153184165,0.0038329508510231403,0.15304976924036423
"  Textiles, apparel, and leather products",2018,1540.0,8180.0,172400.0,1478.0,2988.0,5397.0,6389.0,21858.0,2847.0,23737.0,212.0,45595.0,43062.0,10428.0,32634.0,0.062441057133457614,0.11993933521506508,0.06048723897911833,0.003953982985305491,0.3480440097799511
"  Textiles, apparel, and leather products",2019,1202.0,7182.0,157500.0,1158.0,2526.0,4890.0,5262.0,21347.0,2341.0,22528.0,197.0,43875.0,36542.0,8828.0,27714.0,0.053356125356125356,0.10391512784090909,0.05605079365079365,0.0038,0.3259537733221944
  Transportation and warehousing,2009,22900.0,67900.0,1013400.0,,,,,298978.0,8888.0,117782.0,68.0,416760.0,234784.0,106120.0,128664.0,0.021326422881274596,0.07546144572175714,0.10471679494770081,0.005583514242484047,0.13089837997054493
  Transportation and warehousing,2010,22435.0,68066.0,1010600.0,,,,,321516.0,14191.0,114107.0,55.0,435623.0,256729.0,115783.0,140946.0,0.032576333205546995,0.12436572690544839,0.11456857312487631,0.005612672339864107,0.2084888196750213
