"anio","sector","IBF","VAB","VAB.por.ocupado","VBP","act.corriente.sobre.act.total","activo","amortizaciones.en.VAB","coef.VAB","contribuciones.sobre.costo.salarial","costo.salarial.en.VAB","deuda.sobre.activo","deuda.sobre.k.propio","empleo.asalariado","empresas","empresas.exp","empresas.imp","expo","impo","impuestos.net.subsidios.en.VAB","liq.corriente","patrimonio.neto","rentabilidad.sobre.act","rentabilidad.sobre.k.propio","result.oper.en.VAB","salario.medio","salarios","saldo.comercial.bienes","tasa.inversion","utilidad","VAN","amortizaciones","c.intermedio","contribuciones","impuesto.prod","indemnizaciones","interes.rentas.cob","interes.rentas.pag","subsidios","salarios.en.VAB","apalancamiento","autofinanciamiento","deuda.pasivo","impuestos.prod","result.oper","utilidad.en.VAB","utilidad.por.ocupado","utilidad.por.ocupado.sobre.salario.medio","VAB.precios.basicos","productividad_corrientes","masa_salarial","consumo_intermedio","ganancia_antes_de_impuestos","ganancia_despues_impuestos","activo_corriente","activo_no_corriente","stock_de_capital","indice_consumo_capital_fijo","rotacion_capital_aproximada","capital_variable_adelantado","capital_constante_circulante_adelantado","tasa_de_ganancia"
2003,"manufactura.textiles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"minas",4271000000,21084700000,1259100,30438200000,21.7,47244700000,19,69.3,13.6,5.6,0.4,0.6,16746,38,31,27,10350600000,554100000,8,0.9,28958900000,23.3,38.1,67.4,4683,1019500000,9796600000,20.1,11023300000,NA,400609300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1897623000,113317.986384808,106266888,28540577000,-398817943888,-398817943888,1025209990000,-977965290000,24036558000,-0.409635499435772,0.418700703343712,253801551.206771,68164626359.7771,NA
2003,"otras.comercio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"otras.comunicaciones",1268500000,7432400000,136900,13205400000,18.4,39266500000,61.8,56.3,17.3,23.8,0.8,5.2,54287,21,NA,NA,NA,NA,12.4,0.3,6288400000,-5.7,-35.6,1.9,2073,1463200000,NA,18,-2240100000,NA,459322320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995941600,18345.8581244128,237034100.8,12209458400,-458563412500.8,-458563412500.8,722503600000,-683237100000,27559339200,-0.672273680688593,0.652963961011129,363012532.013172,18698518033.2057,NA
2003,"otras.construccion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"otras.electricidad.gas.agua",775900000,4977800000,168500,10290600000,9.6,62599400000,36.4,48.4,18.2,26,0.5,1.2,29544,41,NA,NA,NA,NA,16.1,0.4,27858600000,-1.7,-3.9,21.5,2761,1060400000,NA,15,-1075200000,NA,181191920000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851203800,28811.3931762795,221312988,9439396200,-180562029188,-180562029188,600954240000,-538354840000,10871515200,-0.336565971989775,0.317582631895567,696867415.825108,29722646177.6538,NA
2003,"otras.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"otras.resto",1280000000,10407800000,55500,20822700000,30.2,47907400000,17.8,50,17.1,43.1,0.5,1.2,187643,96,NA,NA,NA,NA,22,0.8,22067900000,1.1,2.3,17.1,1525,3719800000,NA,16.2,508100000,NA,185258840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2393794000,12757.171863592,1031725214,18428906000,-183896771214,-183896771214,1446803480000,-1398896080000,11115530400,-0.132432167513115,0.141497773570464,7291458995.8987,130241667660.04,NA
2003,"otras.subtotal",3324400000,22818000000,NA,44318700000,NA,149773300000,NA,NA,NA,NA,NA,NA,271474,158,36,102,4022700000,2707300000,NA,NA,56214900000,NA,NA,NA,NA,6243400000,1315400000,NA,-2807200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"otras.transporte.almacenamiento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"total",11430500000,86305200000,171400,204764200000,27.7,334649900000,21,42.2,16.3,19,0.5,1.2,503532,500,351,414,68285200000,20938500000,23.9,0.9,153757100000,5.8,12.6,36.1,2103,13763300000,47346600000,15.7,19350800000,NA,1812409200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21489994800,42678.5086151426,4083099012,183274205200,-1795002304212,-1795002304212,9269802230000,-8935152330000,108744552000,-0.202840324715538,0.215729144440658,18926969847.2437,849557002023.038,NA
2004,"k.ext.part.50.percent",NA,4800300000,122100,16807700000,NA,NA,19.1,28.6,17,27.8,NA,NA,39307,46,NA,NA,NA,NA,18.2,NA,NA,NA,NA,34.7,2168,1108100000,NA,NA,839400000,NA,91685730000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921657600,23447.6708983133,256220812.8,15886042400,-91020293212.8,-91020293212.8,NA,NA,5501143800,NA,NA,NA,NA,NA
2004,"k.ext.part.50a98.9.percent",NA,24550100000,269400,55649900000,NA,NA,25.7,44.1,17.4,16.2,NA,NA,91145,79,NA,NA,NA,NA,20.1,NA,NA,NA,NA,38.1,2771,3283500000,NA,NA,5557200000,NA,630937570000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5180071100,56833.2996873114,839171518.2,50469828900,-626596670418.2,-626596670418.2,NA,NA,37856254200,NA,NA,NA,NA,NA
2004,"k.ext.part.99a100.percent",NA,58501700000,279600,135830700000,NA,NA,14.5,43.1,15.8,14.5,NA,NA,209267,210,NA,NA,NA,NA,26.6,NA,NA,NA,NA,44.4,2623,7135700000,NA,NA,21044000000,NA,848274650000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16146469200,77157.2641649185,2341238034,119684230800,-834469418834,-834469418834,NA,NA,50896479000,NA,NA,NA,NA,NA
2004,"k.ext.subtotal",NA,87852000000,258600,208288300000,NA,NA,17.9,42.2,16.4,15.7,NA,NA,339719,335,NA,NA,NA,NA,24.3,NA,NA,NA,NA,42.1,2610,11527200000,NA,NA,27440600000,NA,1572550800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22226556000,65426.2964391159,3489569292,186061744000,-1553813813292,-1553813813292,NA,NA,94353048000,NA,NA,NA,NA,NA
2004,"k.nac",NA,14869400000,75600,43818700000,NA,NA,13.3,33.9,17.3,38.3,NA,NA,196688,165,NA,NA,NA,NA,16.7,NA,NA,NA,NA,31.7,1843,4713500000,NA,NA,2680100000,NA,197763020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2631883800,13381.0085007728,1008011495.4,41186816200,-196139147695.4,-196139147695.4,NA,NA,11865781200,NA,NA,NA,NA,NA
2004,"k.no.privat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"k.privat.conce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"manufactura.alimentos",NA,17963800000,166700,59169500000,NA,NA,8.7,30.4,15.8,18.4,NA,NA,107749,115,NA,NA,NA,NA,54,NA,NA,NA,NA,18.9,1985,2780300000,NA,NA,2749500000,NA,156285060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9880090000,91695.4217672554,1817936560,49289410000,-148222906560,-148222906560,NA,NA,9377103600,NA,NA,NA,NA,NA
2004,"manufactura.combustibles",NA,20152100000,482300,60028300000,NA,NA,11,33.6,15.2,13.2,NA,NA,41785,79,NA,NA,NA,NA,33.1,NA,NA,NA,NA,42.6,4150,2254200000,NA,NA,7338100000,NA,221673100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6871866100,164457.726456863,907086325.2,53156433900,-215708320225.2,-215708320225.2,NA,NA,13300386000,NA,NA,NA,NA,NA
2004,"manufactura.maquinaria",NA,3155900000,134800,15447900000,NA,NA,18.1,20.4,17,32.3,NA,NA,23412,38,NA,NA,NA,NA,12.8,NA,NA,NA,NA,36.8,2782,846500000,NA,NA,1100800000,NA,57121790000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435514200,18602.1783700666,140671086.6,15012385800,-56826946886.6,-56826946886.6,NA,NA,3427307400,NA,NA,NA,NA,NA
2004,"manufactura.minerales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"manufactura.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"manufactura.resto",NA,11157500000,194300,27123400000,NA,NA,13.6,41.1,16.5,19.8,NA,NA,57415,73,NA,NA,NA,NA,4.2,NA,NA,NA,NA,62.4,2475,1847100000,NA,NA,6706300000,NA,151742000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580190000,10105.198989811,114877620,26543210000,-151276687620,-151276687620,NA,NA,9104520000,NA,NA,NA,NA,NA
2004,"manufactura.subtotal",NA,52429300000,227600,161769100000,NA,NA,11.2,32.4,15.9,17.5,NA,NA,230361,305,NA,NA,NA,NA,32.9,NA,NA,NA,NA,38.4,2581,7728000000,NA,NA,17894800000,NA,587208160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17773532700,77155.1291234193,3110368222.5,143995567300,-572544995522.5,-572544995522.5,NA,NA,35232489600,NA,NA,NA,NA,NA
2004,"manufactura.textiles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"minas",NA,24455200000,1335300,36053500000,NA,NA,17.5,67.8,13.4,5.6,NA,NA,18315,37,NA,NA,NA,NA,8.9,NA,NA,NA,NA,68,5005,1191600000,NA,NA,13177500000,NA,427966000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2421064800,132190.27027027,135579628.8,33632435200,-425680514828.8,-425680514828.8,NA,NA,25677960000,NA,NA,NA,NA,NA
2004,"otras.comercio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"otras.comunicaciones",NA,8250000000,146200,17651700000,NA,NA,48.1,46.7,17.9,25.8,NA,NA,56424,22,NA,NA,NA,NA,14.8,NA,NA,NA,NA,11.3,2386,1749900000,NA,NA,-1199200000,NA,396825000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303500000,23101.8715440238,336303000,16348200000,-395857803000,-395857803000,NA,NA,23809500000,NA,NA,NA,NA,NA
2004,"otras.construccion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"otras.electricidad.gas.agua",NA,5608100000,185200,12582300000,NA,NA,33.5,44.6,18.6,26.4,NA,NA,30290,40,NA,NA,NA,NA,15.7,NA,NA,NA,NA,24.4,3059,1204500000,NA,NA,-1260400000,NA,187871350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936552700,30919.5344998349,247249912.8,11645747300,-187182047212.8,-187182047212.8,NA,NA,11272281000,NA,NA,NA,NA,NA
2004,"otras.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"otras.resto",NA,11979000000,59600,24050400000,NA,NA,14.1,49.8,17.8,44.3,NA,NA,201017,96,NA,NA,NA,NA,19.2,NA,NA,NA,NA,22.2,1671,4366600000,NA,NA,1508200000,NA,168903900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2419758000,12037.5789112364,1071952794,21630642000,-167556094794,-167556094794,NA,NA,10134234000,NA,NA,NA,NA,NA
2004,"otras.subtotal",NA,25837000000,NA,54284400000,NA,NA,NA,NA,NA,NA,NA,NA,287731,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7321100000,NA,NA,-951500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"otras.transporte.almacenamiento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"total",NA,102721400000,191500,252106900000,NA,NA,17.2,40.8,16.7,19,NA,NA,536407,500,NA,NA,NA,NA,23.2,NA,NA,NA,NA,40.6,2329,16240700000,NA,NA,30120800000,85218900000,1766808080000,2377570000,3253920000,24192900000,630280000,2166320000,13140460000,2377570000,NA,NA,NA,NA,NA,NA,NA,NA,NA,24858578800,46342.7561534432,4723129972,227248321200,-1746672631172,-1746672631172,NA,NA,106008484800,NA,NA,NA,NA,NA
2005,"k.ext.part.50.percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"k.ext.part.50a98.9.percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"k.ext.part.99a100.percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"k.ext.subtotal",NA,104631000000,NA,252062000000,NA,NA,NA,NA,NA,NA,NA,NA,359587,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14477680000,NA,NA,37968000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"k.nac",NA,16459000000,NA,49595000000,NA,NA,NA,NA,NA,NA,NA,NA,202408,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5738580000,NA,NA,2871000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"k.no.privat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"k.privat.conce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"manufactura.alimentos",NA,20730840000,NA,66333240000,NA,NA,NA,NA,NA,NA,NA,NA,110974,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3279910000,NA,NA,4009520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"manufactura.combustibles",NA,23480610000,NA,71019970000,NA,NA,NA,NA,NA,NA,NA,NA,45967,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2770150000,NA,NA,9547960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"manufactura.maquinaria",NA,4622870000,NA,21340140000,NA,NA,NA,NA,NA,NA,NA,NA,30584,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252300000,NA,NA,1962890000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"manufactura.minerales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"manufactura.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"manufactura.resto",NA,12289130000,NA,31737780000,NA,NA,NA,NA,NA,NA,NA,NA,59478,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2299100000,NA,NA,7258050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"manufactura.subtotal",NA,61123450000,NA,190431130000,NA,NA,NA,NA,NA,NA,NA,NA,247003,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9601460000,NA,NA,22778420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"manufactura.textiles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"minas",NA,29352430000,NA,44374230000,NA,NA,NA,NA,NA,NA,NA,NA,23178,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1732760000,NA,NA,16019940000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"otras.comercio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"otras.comunicaciones",NA,10407700000,NA,23230710000,NA,NA,NA,NA,NA,NA,NA,NA,57832,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032870000,NA,NA,755220000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"otras.construccion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"otras.electricidad.gas.agua",NA,6359160000,NA,14999640000,NA,NA,NA,NA,NA,NA,NA,NA,28738,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407440000,NA,NA,-825850000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"otras.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"otras.resto",NA,13847380000,NA,28622110000,NA,NA,NA,NA,NA,NA,NA,NA,205244,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5441730000,NA,NA,2110870000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"otras.subtotal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"otras.transporte.almacenamiento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"total",NA,121090120000,NA,301657820000,NA,NA,NA,NA,NA,NA,NA,NA,561995,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20216260000,NA,NA,40838600000,103036000000,NA,NA,4072240000,28785330000,743630000,2586530000,13937730000,2971070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"k.ext.part.50.percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"k.ext.part.50a98.9.percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
